x,y
-1.0036790492211,10.582889894606373
3.6057144512793293,21.888363933519827
1.8559515344912407,9.28487731153764
0.7892678735762928,7.546604929666277
-2.751850876460508,9.966805508268672
-2.752043837310379,7.877525443987547
-3.5353311026544043,-2.390920695476806
2.9294091661994814,15.18142940893778
0.8089200939456704,7.131864608172796
1.664580622368364,9.696372731265052
-3.8353240456335804,-3.1580611479229925
3.7592788172959546,22.50113668332591
2.659541126403374,13.650524845920149
-2.3012871145737908,10.346770442992543
-2.545400262343195,9.727167814327188
-2.5327639211725295,11.411753415446249
-1.5660620563236982,11.227703511968908
0.19805145305790273,8.476400225375858
-0.5444398508630739,9.690056056111386
-1.6701668784156647,10.253074584916972
0.8948231577790358,8.381298117857888
-2.8840491147836653,6.684318729781389
-1.6628428117182548,11.901586932372485
-1.0691052536504664,12.890196427322987
-0.35144012626371257,10.705020519524076
2.281407691144109,12.36721324617795
-2.402609742733122,8.860576071747696
0.11387550730889284,13.85309341349764
0.7393165508963397,9.621508826439314
-3.628396698240018,-3.136461077573878
0.8603588152115069,6.927684611048616
-2.6358070105016678,8.670437527766417
-3.479587256117764,-0.22769898492437446
3.591084298026666,22.41291826019682
3.725056264596475,23.935362019547892
2.467178784931689,10.96345750218732
-1.5630898466130345,10.328381491194074
-3.218623087948929,0.8276004640990564
1.4738642120972552,7.663154922176857
-0.4787800500831896,12.198257926882825
-3.0236941212417694,5.310605947434889
-0.03858471910983852,8.208538292479979
-3.724891831078253,-2.963325157693742
3.2745632166302565,18.073797406507552
-1.9297601471998647,9.659183320099807
1.3001782748318558,8.509392700195638
-1.5063113912847124,11.732823302619467
0.1605441694224865,7.966111388213316
0.3736822347462372,9.810188728655424
-2.5211643557957837,9.473425250747203
3.7566770221164685,25.3178483096266
2.2010625868889164,11.443952390205219
3.515991532513513,18.28766410905709
3.1586188034211906,14.881279974375666
0.7831998304886811,9.398319768808507
3.3749938801849346,19.39795126592795
-3.292059983584644,3.0854021776836693
-2.4321371006468384,14.88865207668732
-3.6381816887156955,-1.1298226192190004
-1.3973573538938853,13.40666694667052
-0.8905816824841439,12.929625147931919
-1.8292077458088327,12.187290006492152
2.6299000732154347,11.543045397830625
-1.1459733864512858,12.828418490667666
-1.752523922500954,10.192771224185343
