x,y
-1.254598811526375,4.817138308751764
4.507143064099161,10.890660866627627
2.3199394181140507,2.6838066658708453
0.986584841970366,5.5442411607075
-3.439813595575635,4.2504845388106265
-3.4400547966379733,2.1632248138133585
-4.419163878318005,7.430107278899815
3.6617614577493516,3.255108239742757
1.0111501174320878,5.087968813153132
2.0807257779604544,4.186007299798261
-4.7941550570419755,17.52286555674424
4.699098521619943,12.654192623612891
3.324426408004218,2.6387497887466247
-2.8766088932172384,1.684742736062944
-3.181750327928994,2.2466646295678965
-3.165954901465662,3.84755983885557
-1.9575775704046228,3.0585582396938373
0.24756431632237863,6.777764115794605
-0.6805498135788426,5.988166771624197
-2.0877085980195806,1.758234528632835
1.118528947223795,6.132908426404946
-3.6050613934795814,2.5296801978632883
-2.0785535146478185,3.427717054754891
-1.336381567063083,6.817060923314203
-0.43930015782964027,7.733005340165346
2.8517596139301364,3.272549076168726
-3.003262178416403,0.5818704091476965
0.14234438413611628,12.04989370798594
0.9241456886204249,7.71578460459641
-4.5354958728000225,9.710550408359808
1.0754485190143832,4.765792922209025
-3.294758763127085,1.8677937187697708
-4.349484070147205,7.919081570581933
4.488855372533333,11.327494829375903
4.656320330745594,13.794245467573003
3.0839734811646107,0.8609839712721294
-1.9538623082662934,2.169354637218159
-4.023278859936161,2.4084990407206046
1.8423302651215687,3.1605934306127135
-0.5984750626039865,8.757602588128707
-3.7796176515522117,3.2189389723863453
-0.048230898887298146,6.127902935424616
-4.656114788847816,13.340391837240286
4.093204020787821,5.90307416583823
-2.412200183999831,0.6547398857731126
1.6252228435398202,4.826701808407265
-1.8828892391058902,3.7749214676310126
0.20068021177810813,6.225265482401029
0.4671027934327965,8.213211887296712
-3.1514554447447294,1.8347174351587487
4.695846277645586,15.447748690314185
2.7513282336111455,2.810150805260549
4.394989415641891,6.8080162124650645
3.9482735042764876,2.650980571478102
0.9789997881108512,7.408380691547933
4.218742350231167,7.414896217922213
-4.115074979480805,6.312209024851644
-3.040171375808548,6.749248727316218
-4.54772711089462,12.052623439378204
-1.7466966923673564,5.871587805221285
-1.1132271031051797,7.694954889990902
-2.286509682261041,3.3215616449956253
3.2873750915192943,0.659858248662967
-1.432466733064107,6.397355915118138
-2.1906549031261924,1.4847170250857764
0.4269608315824849,7.373987295785309
-3.5907577502523735,1.2311152641650236
3.0219698075403976,1.0962734133448961
-4.254493563202292,10.531786700107427
4.868869366005173,14.597802351635398
2.7224476929665737,2.3064973015992543
-3.012843184658276,-1.4432301657271127
-4.944778828763976,18.443322706377074
3.154614284548341,2.628772496179333
2.0685734384761716,3.142710512708255
2.2900716804098735,0.7170626376779503
2.712703466859457,0.2210123031448954
-4.259553482659096,8.139489106471778
-1.4153427145572737,4.2206807694787
-3.841309404748703,3.609556276347809
3.6310342587559354,2.198035994646562
1.2329812682755792,4.927126322315814
-1.6910197514735081,7.580755523758622
-4.364416497139763,9.405186158884966
-1.890176782843378,0.6243075635316178
-1.7481667797325295,4.442724301529555
2.2960617833806403,1.3229048599954136
1.3755747135521315,6.726776734261322
3.8721274257632654,2.3052561292661746
-0.27785074838050683,7.712570580262342
-3.804057540616983,3.8036489719841438
2.1324478722299496,4.131891567645823
2.6078504861689744,-0.3016088212280472
0.6127719756949626,6.946293293763107
2.7096717995456103,0.5868746616549747
-0.06204403635609257,7.014233142937289
0.2273282938199408,10.570877781186232
-0.7245898164145039,7.841979517210303
-4.745808732559048,12.906386398278823
-3.9210857300669555,5.225459691616801
-4.685708143132658,16.814228978310368
1.3641041126378042,7.034528031291757
-1.856440189236733,1.5015871780684131
0.08570691164702815,7.2626346953594645
4.0756647392609295,7.057942265010196
-2.5070777085112503,0.6708769550714564
-0.8961707696437031,7.512646471639106
2.5555113854304867,2.777932494379847
-2.7120183450837754,-0.09522776773144304
-4.23020090171207,6.686148247298849
-2.1024854708623195,-1.9293419132829301
-3.387787127459956,-0.21432496400616197
4.29697652342573,7.198701985788447
3.0812037956441696,-0.901795377814421
1.3340375651042349,8.032506720599203
3.714605901877178,0.3887824455066853
3.0367207689911453,0.310564002761772
-3.134299411139642,1.180976936422114
3.925589984899778,6.0446058369210505
0.393422419156507,5.615951550975677
3.0744015516406247,2.7139692696523117
3.9609129992349317,4.1732573388053655
-1.8199652502813612,2.4370192206670644
-3.8994807547232324,4.381903589561659
-2.720648374580583,1.5787807259226763
-0.7289221137374371,6.325268220969596
3.1801476592249305,1.117064701684671
3.6073058325634335,1.449382531772608
-4.930478694688093,18.982456360823655
0.10747302577565776,8.97588100791147
-0.8258899685122101,9.393104068273397
-2.7789218952926973,-0.6694881319431307
-3.8013463266631717,6.2289399892922575
-1.6238482859637204,1.6727956813642737
4.4290970391251925,9.132794559951973
-1.7679706797924477,4.9755055266304975
0.1879062174336612,8.368624418383845
2.030189588951778,2.2424990031511305
-1.3637039762070602,5.174959138074066
4.717820827209607,13.506640223695769
4.624472949421111,11.625352224747743
-2.4821770417463584,3.0694325067175776
-0.02751494107614505,8.534387666826575
-1.9912169018323036,2.270881431629756
-2.151595056225324,4.11983675747543
-4.6311305264546725,13.089068583999232
1.0956433397989684,7.533925092265753
0.0267902322886151,8.943366729275665
-4.485212487500107,8.956727857042976
-2.2135353576338854,1.73071547904475
4.082658859666537,6.344838942406652
-2.604381093330276,2.4218651006604
-3.551051279087769,1.7745975897922888
-0.10547239722436963,8.159314335328123
4.856504541106007,19.04062219913478
-2.5794472848849956,0.6738968671400816
1.721355474058786,5.0784292478210356
2.6161961532871754,1.1777426026994653
-2.6236245600760033,1.1388715149068127
2.2821634861185958,4.005846271162335
-1.322168672807468,6.860406204023015
1.3230583059357945,6.839674869980845
1.3352971076089473,7.5380230217104245
0.357746840747585,7.8408419271617715
-4.097102299455917,6.385806323610069
3.35302495589238,0.7824369460449027
-1.7921993502826417,4.493626238491339
-3.1348148960014575,0.7898843985167652
-4.592248584452361,12.091193564974484
0.9089294318824184,7.708108734244606
1.7756436184228246,2.8385710341115686
-4.834121710721439,19.773295335351175
0.12093058299281001,6.469054728287839
-2.7350422480206205,-0.5653891915919054
1.4517279040944988,6.931224638593637
-3.2563357099500854,2.277024711515162
1.90937738102466,4.530899853110046
-1.132646536994626,7.149850163379667
4.367299887367345,8.474954560896435
-3.6247905585400675,0.7563483184179007
-1.589336489497415,4.835171353148769
-3.8652647875941093,2.430787519007835
4.246936182785628,8.433110365249675
3.7733935338098092,2.6404535436048677
-2.420583722848444,0.7193577982309911
1.59984046034179,4.202765909154203
3.172222002012159,1.6260138681179281
0.5520081159946235,6.704771729653537
0.29650578356006463,6.635414220462253
-2.581477090995483,1.9222320994777846
-4.068972321941008,5.462156322669211
3.972157579533267,3.4882446709706616
4.004180571633304,3.809001891537401
1.3310145727326796,5.941760482871822
-1.609702089512993,2.4782831209548877
-1.507904253873391,2.8917457871053616
2.259556788702394,1.349307907270016
3.9711025995257714,3.9199091537256545
3.870864242651173,3.9516138780161953
2.798755458576238,3.37199752162274
